"Query","QueryPath","Custom","PCI DSS v3.2","OWASP Top 10 2013","FISMA 2014","NIST SP 800-53","OWASP Top 10 2017","OWASP Mobile Top 10 2016","SrcFileName","Line","Column","NodeId","Name","DestFileName","DestLine","DestColumn","DestNodeId","DestName","Result State","Result Severity","Assigned To","Comment","Link","Result Status"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-lessons/challenge/src/main/java/org/owasp/webgoat/plugin/challenge6/Assignment6.java","128","36","1","executeUpdate","WebGoat-8.0.0.M23/webgoat-lessons/challenge/src/main/java/org/owasp/webgoat/plugin/challenge6/Assignment6.java","128","36","1","executeUpdate","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=334","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-lessons/challenge/src/main/java/org/owasp/webgoat/plugin/challenge6/Assignment6.java","129","36","1","executeUpdate","WebGoat-8.0.0.M23/webgoat-lessons/challenge/src/main/java/org/owasp/webgoat/plugin/challenge6/Assignment6.java","129","36","1","executeUpdate","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=335","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-lessons/challenge/src/main/java/org/owasp/webgoat/plugin/challenge6/Assignment6.java","130","36","1","executeUpdate","WebGoat-8.0.0.M23/webgoat-lessons/challenge/src/main/java/org/owasp/webgoat/plugin/challenge6/Assignment6.java","130","36","1","executeUpdate","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=336","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/advanced/SqlInjectionChallenge.java","51","57","1","executeQuery","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/advanced/SqlInjectionChallenge.java","51","57","1","executeQuery","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=337","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/advanced/SqlInjectionChallenge.java","98","30","1","execute","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/advanced/SqlInjectionChallenge.java","98","30","1","execute","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=338","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/advanced/SqlInjectionChallenge.java","109","36","1","executeUpdate","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/advanced/SqlInjectionChallenge.java","109","36","1","executeUpdate","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=339","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/advanced/SqlInjectionChallenge.java","120","36","1","executeUpdate","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/advanced/SqlInjectionChallenge.java","120","36","1","executeUpdate","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=340","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/advanced/SqlInjectionChallenge.java","126","36","1","executeUpdate","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/advanced/SqlInjectionChallenge.java","126","36","1","executeUpdate","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=341","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/advanced/SqlInjectionChallenge.java","127","36","1","executeUpdate","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/advanced/SqlInjectionChallenge.java","127","36","1","executeUpdate","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=342","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/advanced/SqlInjectionChallenge.java","128","36","1","executeUpdate","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/advanced/SqlInjectionChallenge.java","128","36","1","executeUpdate","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=343","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/advanced/SqlInjectionChallenge.java","129","36","1","executeUpdate","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/advanced/SqlInjectionChallenge.java","129","36","1","executeUpdate","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=344","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/advanced/SqlInjectionLesson6a.java","69","59","1","executeQuery","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/advanced/SqlInjectionLesson6a.java","69","59","1","executeQuery","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=345","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/advanced/SqlInjectionLesson6b.java","73","59","1","executeQuery","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/advanced/SqlInjectionLesson6b.java","73","59","1","executeQuery","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=346","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/introduction/SqlInjectionLesson5a.java","67","59","1","executeQuery","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/introduction/SqlInjectionLesson5a.java","67","59","1","executeQuery","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=347","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/introduction/SqlInjectionLesson5b.java","69","59","1","executeQuery","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/introduction/SqlInjectionLesson5b.java","69","59","1","executeQuery","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=348","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-lessons/challenge/src/main/java/org/owasp/webgoat/plugin/challenge5/challenge6/Assignment5.java","50","53","1","executeQuery","WebGoat-8.0.0.M23/webgoat-lessons/challenge/src/main/java/org/owasp/webgoat/plugin/challenge5/challenge6/Assignment5.java","50","53","1","executeQuery","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=349","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-lessons/challenge/src/main/java/org/owasp/webgoat/plugin/challenge6/Assignment6.java","61","42","1","execute","WebGoat-8.0.0.M23/webgoat-lessons/challenge/src/main/java/org/owasp/webgoat/plugin/challenge6/Assignment6.java","61","42","1","execute","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=350","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-lessons/challenge/src/main/java/org/owasp/webgoat/plugin/challenge6/Assignment6.java","87","53","1","executeQuery","WebGoat-8.0.0.M23/webgoat-lessons/challenge/src/main/java/org/owasp/webgoat/plugin/challenge6/Assignment6.java","87","53","1","executeQuery","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=351","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/advanced/SqlInjectionChallenge.java","60","42","1","execute","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/advanced/SqlInjectionChallenge.java","60","42","1","execute","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=352","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/advanced/SqlInjectionChallenge.java","86","53","1","executeQuery","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/advanced/SqlInjectionChallenge.java","86","53","1","executeQuery","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=353","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/mitigation/Servers.java","47","54","1","executeQuery","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/mitigation/Servers.java","47","54","1","executeQuery","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=354","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/mitigation/SqlInjectionLesson12a.java","38","61","1","executeQuery","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/mitigation/SqlInjectionLesson12a.java","38","61","1","executeQuery","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=355","New"
